Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
05-09-2018,UPL,EQ,698.6,698.9,712.5,683.5,697.35,697.35,700.05,5272834,3.69126E+14,86641,2332672,0.4424
06-09-2018,UPL,EQ,697.35,701.4,709.45,696.75,708,705.05,702.93,2053405,1.44339E+14,49205,617115,0.3005
07-09-2018,UPL,EQ,705.05,708.7,718,701.75,715,714,712.97,1932868,1.37807E+14,49747,442413,0.2289
10-09-2018,UPL,EQ,714,714.95,722.8,700.6,707,703.25,711.57,1665735,1.18529E+14,35561,335495,0.2014
11-09-2018,UPL,EQ,703.25,707.5,715,682.3,686.35,687.65,691.92,2626499,1.81732E+14,54417,782564,0.2979
12-09-2018,UPL,EQ,687.65,692.2,706,680.1,703.9,703.65,693.45,1353322,9.38468E+13,33678,208086,0.1538
14-09-2018,UPL,EQ,703.65,710,738.9,709.1,738,736.75,730.38,3848531,2.8109E+14,75530,1057729,0.2748
17-09-2018,UPL,EQ,736.75,734.9,735.95,722,722.4,723.5,728.5,1600458,1.16593E+14,42155,208036,0.13
18-09-2018,UPL,EQ,723.5,727,738.15,704.65,708.5,709.05,726.38,2627124,1.90828E+14,54250,542337,0.2064
19-09-2018,UPL,EQ,709.05,714,715.75,688,692.5,692.3,700.31,2618411,1.83371E+14,57531,996420,0.3805
21-09-2018,UPL,EQ,692.3,692.5,709,588.5,666,665.8,665.11,5107837,3.39729E+14,64858,2012082,0.3939
24-09-2018,UPL,EQ,665.8,669,672,639.95,655.25,651.4,653.48,2641335,1.72606E+14,37558,1086984,0.4115
25-09-2018,UPL,EQ,651.4,651.3,664.9,639.95,661.15,660.95,650.38,1960748,1.27524E+14,46277,688378,0.3511
26-09-2018,UPL,EQ,660.95,664,705,653.75,701.45,697.55,681.56,3830064,2.6104E+14,66920,1134484,0.2962
27-09-2018,UPL,EQ,697.55,702.45,703.5,678.65,682,683.1,689.14,2626141,1.80978E+14,57882,795227,0.3028
28-09-2018,UPL,EQ,683.1,685,690.6,655,664.65,664.3,672.27,1536357,1.03285E+14,44063,410807,0.2674
01-10-2018,UPL,EQ,664.3,664.65,670,638.15,667.5,665.6,651.8,2029698,1.32295E+14,48791,368372,0.1815
03-10-2018,UPL,EQ,665.6,666,669.1,639.4,642,642.65,645.98,3496373,2.25858E+14,70495,1816318,0.5195
04-10-2018,UPL,EQ,642.65,630.05,645.45,621.2,629.2,628.75,635.15,2463238,1.56452E+14,44772,967073,0.3926
05-10-2018,UPL,EQ,628.75,627.8,631.95,590.65,597.5,596.65,616.42,2554877,1.57489E+14,57757,1149786,0.45
08-10-2018,UPL,EQ,596.65,598,625,582.15,619.5,619.15,610.94,3628920,2.21706E+14,113969,1347424,0.3713
09-10-2018,UPL,EQ,619.15,622.95,622.95,591.25,601.3,604.1,606.01,1699809,1.0301E+14,53949,276158,0.1625
10-10-2018,UPL,EQ,604.1,605,625,605,623.8,622.45,618.91,1225919,7.58735E+13,25783,189215,0.1543
11-10-2018,UPL,EQ,622.45,609,622.4,590.2,606,605.15,610.19,1592797,9.71906E+13,56951,635480,0.399
12-10-2018,UPL,EQ,605.15,609.1,635,609.1,630,627.95,628.99,1602515,1.00797E+14,42192,243443,0.1519
15-10-2018,UPL,EQ,627.95,627.95,638.5,620.75,636.9,635.95,628.83,1363957,8.57695E+13,28905,432285,0.3169
16-10-2018,UPL,EQ,635.95,640,648,633.15,640.1,642.1,642.2,1514602,9.72684E+13,39430,583558,0.3853
17-10-2018,UPL,EQ,642.1,646.15,665,631.7,638.15,638.25,639.47,1706506,1.09126E+14,32671,761649,0.4463
19-10-2018,UPL,EQ,638.25,637.95,648.75,627.6,645,644.35,634.6,2119966,1.34532E+14,59580,1256447,0.5927
22-10-2018,UPL,EQ,644.35,645,652,626.1,633,633.65,634,1083604,6.87004E+13,27137,317878,0.2934
23-10-2018,UPL,EQ,633.65,631,635,608.75,614.65,615.35,621.92,1895431,1.17881E+14,67514,932390,0.4919
24-10-2018,UPL,EQ,615.35,616,629,613.7,625.05,622.8,620.98,930010,5.77518E+13,29874,258916,0.2784
25-10-2018,UPL,EQ,622.8,617.9,618.55,595.4,598.55,599.45,602.98,1651219,9.95656E+13,58994,569072,0.3446
26-10-2018,UPL,EQ,599.45,602.9,626.4,585,620,622.7,607.66,4592411,2.79064E+14,124933,775153,0.1688
29-10-2018,UPL,EQ,622.7,620,634.7,613.3,630,631.6,625.4,2035438,1.27297E+14,53774,395686,0.1944
30-10-2018,UPL,EQ,631.6,628,647.9,623.5,634.15,636.8,637.67,2495380,1.59123E+14,49660,408007,0.1635
31-10-2018,UPL,EQ,636.8,639,677.2,637,671.6,674.35,657.49,3088884,2.03091E+14,78611,1027183,0.3325
01-11-2018,UPL,EQ,674.35,676,699,670,698.45,695.9,687.7,3202739,2.20254E+14,81672,1423154,0.4444
02-11-2018,UPL,EQ,695.9,699,716.5,699,710.7,711.45,707.7,4845338,3.42906E+14,44515,3282045,0.6774
05-11-2018,UPL,EQ,711.45,708.45,728.7,699.45,726.6,724.3,716.62,1482446,1.06234E+14,39435,269104,0.1815
06-11-2018,UPL,EQ,724.3,721.15,727.95,714.85,721.95,721.9,720.67,1456851,1.04991E+14,29009,477575,0.3278
07-11-2018,UPL,EQ,721.9,722.35,731.9,722.25,729.5,729.6,728.77,386070,2.81358E+13,6435,150906,0.3909
09-11-2018,UPL,EQ,729.6,727.45,744.9,722.5,741,740,736.65,1860293,1.37038E+14,35406,771919,0.4149
12-11-2018,UPL,EQ,740,740,751.7,730.3,736.5,733.2,741.39,1415482,1.04943E+14,58330,425272,0.3004
13-11-2018,UPL,EQ,733.2,729,739.95,716.4,738.2,736.55,726.23,1569155,1.13957E+14,44598,564794,0.3599
14-11-2018,UPL,EQ,736.55,738.2,761.8,736.5,759,760.25,753.33,2952089,2.22389E+14,62558,1236055,0.4187
15-11-2018,UPL,EQ,760.25,761.95,769.95,756,766,763.65,763.56,3199903,2.44333E+14,67859,1799894,0.5625
16-11-2018,UPL,EQ,763.65,762,774.65,757.85,771.45,771.85,766.87,2174834,1.66782E+14,47260,918345,0.4223
19-11-2018,UPL,EQ,771.85,773,777.75,767.3,775.5,775.2,773.71,2193793,1.69737E+14,40839,1200973,0.5474
20-11-2018,UPL,EQ,775.2,771,772.8,747,760.5,759.2,759.51,3285928,2.49569E+14,58489,1320598,0.4019
21-11-2018,UPL,EQ,759.2,760,784.5,760,781,779.25,775.69,2860585,2.21892E+14,48931,951189,0.3325
22-11-2018,UPL,EQ,779.25,779,784.9,771.6,779,778.3,778.74,1202373,9.36334E+13,39811,215587,0.1793
26-11-2018,UPL,EQ,778.3,778.3,779.95,758,769.9,773.1,768.56,1427107,1.09681E+14,33055,355781,0.2493
27-11-2018,UPL,EQ,773.1,766,773.9,754,765.05,768.55,762.02,2047904,1.56054E+14,34668,1142643,0.558
28-11-2018,UPL,EQ,768.55,766,779.65,765.5,771.85,771.85,773.44,1050205,8.12274E+13,29994,230245,0.2192
29-11-2018,UPL,EQ,771.85,775,789.4,762.05,784.5,779.1,776.75,2804385,2.17831E+14,41030,1798924,0.6415
30-11-2018,UPL,EQ,779.1,780.15,785.5,755.05,759.2,757.8,764.54,2132736,1.63056E+14,62097,1026709,0.4814
03-12-2018,UPL,EQ,757.8,762,762,728.2,736.9,732.6,737.36,2846330,2.09878E+14,55653,1132962,0.398
04-12-2018,UPL,EQ,732.6,732.7,759.5,732.7,751.5,751.45,750.15,2730131,2.04799E+14,67752,583067,0.2136
05-12-2018,UPL,EQ,751.45,749,754,737.2,749.1,749.4,746.95,1270524,9.49018E+13,28046,252247,0.1985
06-12-2018,UPL,EQ,749.4,747,759,736.65,747,746.8,750.32,2036209,1.52782E+14,55404,302765,0.1487
07-12-2018,UPL,EQ,746.8,753.9,763.8,739.45,756.6,757.7,752.84,1457822,1.09751E+14,35029,317787,0.218
10-12-2018,UPL,EQ,757.7,740,758.5,739.95,746,746.55,748.96,1356394,1.01589E+14,40235,452368,0.3335
11-12-2018,UPL,EQ,746.55,740,751,731.2,750,747.95,741.66,1611563,1.19523E+14,41676,520173,0.3228
12-12-2018,UPL,EQ,747.95,750.1,794.3,750.1,785.5,790.05,776.44,2275207,1.76656E+14,60531,609597,0.2679
13-12-2018,UPL,EQ,790.05,789,789,771.2,773,773.45,776.15,1907746,1.48069E+14,67383,414377,0.2172
14-12-2018,UPL,EQ,773.45,770,777,758.85,765.9,764.75,766.15,1586661,1.21562E+14,58796,407498,0.2568
17-12-2018,UPL,EQ,764.75,769.8,772,763,766.15,768.05,767.32,730799,5.60758E+13,20352,129805,0.1776
18-12-2018,UPL,EQ,768.05,762,774.1,741,744.5,743.65,749.88,2006619,1.50471E+14,42645,377500,0.1881
19-12-2018,UPL,EQ,743.65,746.9,760,745,754.35,755.7,754.37,1579478,1.19151E+14,29159,364689,0.2309
20-12-2018,UPL,EQ,755.7,752,774.2,746.85,772,770,762.33,1453122,1.10776E+14,28144,330708,0.2276
21-12-2018,UPL,EQ,770,771.05,773.9,733.05,735,735.65,744.92,3492197,2.6014E+14,70882,1447226,0.4144
24-12-2018,UPL,EQ,735.65,736,747.7,721,738,736.45,737.71,1786546,1.31796E+14,38699,157367,0.0881
26-12-2018,UPL,EQ,736.45,737,751.9,728,750.25,750.2,743.55,1995314,1.48361E+14,43214,271961,0.1363
27-12-2018,UPL,EQ,750.2,756,759,745.25,751.1,749.65,752.31,1167096,8.78023E+13,28129,227653,0.1951
28-12-2018,UPL,EQ,749.65,752.5,771,752.5,758,758.4,764.99,2247517,1.71932E+14,45832,270226,0.1202
31-12-2018,UPL,EQ,758.4,762,766.25,753.45,758.3,758.25,760.62,1499975,1.14091E+14,30088,232124,0.1548
01-01-2019,UPL,EQ,758.25,760,765.7,746.5,752,753.5,756.2,1610248,1.21766E+14,27534,135943,0.0844
02-01-2019,UPL,EQ,753.5,750,758.45,744,755.05,756.5,752.95,1308043,9.84892E+13,30906,289528,0.2213
03-01-2019,UPL,EQ,756.5,755,757.95,744.25,746,746.65,750.64,1053144,7.90534E+13,30328,332551,0.3158
04-01-2019,UPL,EQ,746.65,748.8,759.25,743.1,756,756.4,752.37,1060318,7.9775E+13,33476,325252,0.3067
07-01-2019,UPL,EQ,756.4,760,767.75,759,761.25,763.75,763.57,1589933,1.21403E+14,20427,416800,0.2621
08-01-2019,UPL,EQ,763.75,763.5,765,748,751,752.2,753.06,981440,7.39081E+13,32944,261159,0.2661
09-01-2019,UPL,EQ,752.2,758,767,753.45,765,764.8,761.03,1039851,7.91361E+13,28157,219330,0.2109
10-01-2019,UPL,EQ,764.8,765.8,780,765.05,771,773.1,774.62,2401210,1.86004E+14,52531,501062,0.2087
11-01-2019,UPL,EQ,773.1,775,787,773,781.6,783.45,782.35,2603033,2.03648E+14,57118,749815,0.2881
14-01-2019,UPL,EQ,783.45,784,784,766.9,769,770.4,773.84,1392118,1.07727E+14,26743,471758,0.3389
15-01-2019,UPL,EQ,770.4,772.6,782.1,771.95,775.45,775.95,776.71,1364863,1.0601E+14,29655,597968,0.4381
16-01-2019,UPL,EQ,775.95,775.95,775.95,752.6,764.85,766.1,761.97,2584090,1.969E+14,52640,796585,0.3083
17-01-2019,UPL,EQ,766.1,767.65,773.55,761.75,766.5,769.05,767.81,1442884,1.10786E+14,43635,622836,0.4317
18-01-2019,UPL,EQ,769.05,768,771,764,765.8,766.05,766.72,919475,7.04984E+13,27909,382488,0.416
21-01-2019,UPL,EQ,766.05,765,772.85,756.2,766.9,769.15,766.21,1127435,8.63849E+13,39956,458636,0.4068
22-01-2019,UPL,EQ,769.15,766.2,772.05,753.45,763.1,763.3,763.15,1416981,1.08137E+14,39496,686850,0.4847
23-01-2019,UPL,EQ,763.3,764,782.15,759.85,762.85,762.85,772.64,2336913,1.8056E+14,48466,735642,0.3148
24-01-2019,UPL,EQ,762.85,765,767.35,742.95,748,747.35,750.13,2109205,1.58218E+14,47344,990904,0.4698
25-01-2019,UPL,EQ,747.35,753,767.1,747,755,753.1,759.09,1770239,1.34378E+14,41338,559449,0.316
28-01-2019,UPL,EQ,753.1,755,764,744,759.2,760.05,755.7,1226284,9.26703E+13,32739,452354,0.3689
29-01-2019,UPL,EQ,760.05,757.5,767.45,747.05,762.4,760.3,753.9,1134462,8.55267E+13,24547,462701,0.4079
30-01-2019,UPL,EQ,760.3,763.1,770,755.3,770,767.35,764.46,1057185,8.08181E+13,29888,383893,0.3631
31-01-2019,UPL,EQ,767.35,775.7,789.9,764.2,785,786.5,779.36,2299676,1.79228E+14,55558,591764,0.2573
01-02-2019,UPL,EQ,786.5,799.75,799.75,766.4,775.85,779.85,783.15,2960388,2.31844E+14,53453,622495,0.2103
04-02-2019,UPL,EQ,779.85,771.25,775.05,758,769.5,770.9,766.1,1254011,9.60698E+13,26647,417728,0.3331
05-02-2019,UPL,EQ,770.9,772.85,800,772.85,798.8,795.95,787.36,2516447,1.98135E+14,50996,544863,0.2165
06-02-2019,UPL,EQ,795.95,802,810,796.25,805.25,805.25,802.69,3747561,3.00811E+14,80580,1144691,0.3054
07-02-2019,UPL,EQ,805.25,805.25,817.5,802.3,804.15,809,810.19,1667638,1.35111E+14,28708,484507,0.2905
08-02-2019,UPL,EQ,809,804.5,816.8,800.6,811.25,812.2,809.66,1395055,1.12952E+14,36711,497620,0.3567
11-02-2019,UPL,EQ,812.2,812,815,801.45,804,805.85,808.59,1159530,9.37587E+13,23569,288527,0.2488
12-02-2019,UPL,EQ,805.85,807,812.5,791.65,792,796.2,802.66,2037705,1.63558E+14,42233,1076361,0.5282
13-02-2019,UPL,EQ,796.2,794,824,792.35,814.5,817.2,814.27,3034355,2.47079E+14,57554,827894,0.2728
14-02-2019,UPL,EQ,817.2,814.3,824.5,811.65,819.45,821.05,819.6,1743651,1.4291E+14,51392,813692,0.4667
15-02-2019,UPL,EQ,821.05,819,821,806.2,818.35,818.35,813.5,1867644,1.51932E+14,25739,859303,0.4601
18-02-2019,UPL,EQ,818.35,819.25,830,806.05,822,821.85,816.41,1903564,1.55409E+14,36698,753014,0.3956
19-02-2019,UPL,EQ,821.85,821,824.45,812,817.5,816.45,818.93,1485171,1.21625E+14,23556,637698,0.4294
20-02-2019,UPL,EQ,816.45,819.3,829,813.8,826,822.75,818.19,1495943,1.22397E+14,31171,740996,0.4953
21-02-2019,UPL,EQ,822.75,825,832.7,818,824,826.25,824.08,1044953,8.61127E+13,28681,316718,0.3031
22-02-2019,UPL,EQ,826.25,825.9,829.9,819.3,827.35,827.35,824.76,828622,6.83415E+13,14892,202861,0.2448
25-02-2019,UPL,EQ,827.35,828,851.9,828,847.65,847.65,845.08,3685601,3.11464E+14,73871,944842,0.2564
26-02-2019,UPL,EQ,847.65,842.25,857.75,837.55,856.85,855.05,850.51,2500705,2.12688E+14,38397,820445,0.3281
27-02-2019,UPL,EQ,855.05,856.85,871.9,856.85,865,869.3,865.85,3139617,2.71845E+14,61192,1251166,0.3985
28-02-2019,UPL,EQ,869.3,877,881.6,862.2,878,877.6,872.93,2485884,2.16999E+14,69350,728682,0.2931
01-03-2019,UPL,EQ,877.6,876.1,881.9,868.15,870.6,869.75,874.2,1659613,1.45083E+14,53733,623216,0.3755
05-03-2019,UPL,EQ,869.75,872.8,878.5,865.55,875.6,875.5,872.65,1365302,1.19143E+14,66095,582127,0.4264
06-03-2019,UPL,EQ,875.5,879,884.6,866.7,875.5,877.35,876.38,2096752,1.83756E+14,51508,1114256,0.5314
07-03-2019,UPL,EQ,877.35,877,877,867.25,871.4,872.05,871.84,1304920,1.13768E+14,35502,704797,0.5401
08-03-2019,UPL,EQ,872.05,871.3,885,863.55,884.6,881.75,872.64,1780245,1.55351E+14,41746,810209,0.4551
11-03-2019,UPL,EQ,881.75,889.45,899.45,887.6,897.45,896.7,895.24,2575062,2.3053E+14,68824,1143542,0.4441
12-03-2019,UPL,EQ,896.7,900,906.9,893.65,898,898.3,899.58,2202033,1.9809E+14,78166,1182204,0.5369
13-03-2019,UPL,EQ,898.3,900,914.9,892,914.3,911.2,902.09,1607325,1.44995E+14,44715,759350,0.4724
14-03-2019,UPL,EQ,911.2,911.2,916.25,900.3,902.8,903.75,906.21,1367655,1.23939E+14,50178,593310,0.4338
15-03-2019,UPL,EQ,903.75,904,928.4,902.4,924.1,923.45,920.45,2609765,2.40216E+14,50830,1124881,0.431
18-03-2019,UPL,EQ,923.45,923.5,935.95,916.8,929,927.1,925.26,1280561,1.18485E+14,32606,365333,0.2853
19-03-2019,UPL,EQ,927.1,929,935,918.35,934,931.3,925.52,1133020,1.04864E+14,24129,474996,0.4192
20-03-2019,UPL,EQ,931.3,930,939.8,927.1,933.9,935.4,934.61,900335,8.41461E+13,32327,191842,0.2131
22-03-2019,UPL,EQ,935.4,933.9,941,927.25,933.55,934.95,934.6,1339685,1.25207E+14,49301,562966,0.4202
25-03-2019,UPL,EQ,934.95,930,931.7,905.8,913.85,912.7,915.22,2309109,2.11334E+14,51290,1260991,0.5461
26-03-2019,UPL,EQ,912.7,910.55,917.3,891.1,902.95,903.3,900.18,3647229,3.28315E+14,52037,1765320,0.484
27-03-2019,UPL,EQ,903.3,903.35,911.95,894.55,900,901.9,903.91,2085332,1.88495E+14,48249,864308,0.4145
28-03-2019,UPL,EQ,901.9,905.9,935.95,896.4,934,929.05,917.65,2452629,2.25066E+14,58132,1125922,0.4591
29-03-2019,UPL,EQ,929.05,930.1,962.9,926.05,958,958.85,945.81,2110469,1.9961E+14,52810,671586,0.3182
01-04-2019,UPL,EQ,958.85,958,962,931,932,934.3,944.53,1436157,1.3565E+14,62617,555633,0.3869
02-04-2019,UPL,EQ,934.3,940,940,915.5,926.85,927.1,926.33,1940263,1.79732E+14,67221,919734,0.474
03-04-2019,UPL,EQ,927.1,928,936.9,918.75,924,924.25,929.75,1614049,1.50066E+14,49870,694523,0.4303
04-04-2019,UPL,EQ,924.25,920.6,935.3,901,933,931.5,916.91,2377767,2.1802E+14,54298,849606,0.3573
05-04-2019,UPL,EQ,931.5,935,942.4,928.8,941.35,941,937.39,1054122,9.88123E+13,26497,289538,0.2747
08-04-2019,UPL,EQ,941,938,950.9,933.65,944.05,946.8,944.23,1892458,1.78691E+14,35353,685186,0.3621
09-04-2019,UPL,EQ,946.8,943.5,945.85,930,940.7,944.65,940.05,1300087,1.22215E+14,32829,573522,0.4411
10-04-2019,UPL,EQ,944.65,938,945.5,923.4,923.7,925.95,932.12,1540216,1.43567E+14,43478,776898,0.5044
11-04-2019,UPL,EQ,925.95,925.8,930.7,918.25,922,922.55,923.84,1434794,1.32552E+14,27707,831791,0.5797
12-04-2019,UPL,EQ,922.55,922.45,929.75,911,925.1,925.8,918.2,1151008,1.05685E+14,26536,499581,0.434
15-04-2019,UPL,EQ,925.8,927,931.8,916.8,930,929.75,926.03,634532,5.87598E+13,14467,186024,0.2932
16-04-2019,UPL,EQ,929.75,935,939.6,925.65,931.5,933.9,932.81,1108757,1.03426E+14,36835,516979,0.4663
18-04-2019,UPL,EQ,933.9,935.05,938.95,926.1,932.5,934.05,932.59,915911,8.54171E+13,24419,339358,0.3705
22-04-2019,UPL,EQ,934.05,931.1,942.35,922.95,936,937.3,935.77,981962,9.18892E+13,22770,293952,0.2994
23-04-2019,UPL,EQ,937.3,937.3,945,929.7,942.25,942.75,939.2,1381405,1.29741E+14,32350,606548,0.4391
24-04-2019,UPL,EQ,942.75,942.75,951,941.1,950,948.2,946.84,1554387,1.47176E+14,55696,749370,0.4821
25-04-2019,UPL,EQ,948.2,950.5,973.9,946,969.75,965.1,964.71,3417287,3.29669E+14,59344,1424679,0.4169
26-04-2019,UPL,EQ,965.1,970.55,972.7,958.55,968.05,970.35,965.98,1254591,1.21191E+14,38539,640402,0.5104
30-04-2019,UPL,EQ,970.35,970.35,975.25,959.65,968.55,969.15,968.37,1876948,1.81758E+14,36259,1171542,0.6242
02-05-2019,UPL,EQ,969.15,967,973,955.05,966,963.9,963.46,1081955,1.04242E+14,36393,547811,0.5063
03-05-2019,UPL,EQ,963.9,961.2,974,959.05,967.65,970.35,968.69,1284695,1.24447E+14,24940,735406,0.5724
06-05-2019,UPL,EQ,970.35,965.75,965.75,938.55,950,949.8,945.79,3209489,3.03549E+14,59338,2077829,0.6474
07-05-2019,UPL,EQ,949.8,950.1,955.05,934.05,953.7,951.15,944.24,2112971,1.99515E+14,65724,946174,0.4478
08-05-2019,UPL,EQ,951.15,953,968.4,945.4,962,961.65,960.12,2384763,2.28965E+14,51692,1086351,0.4555
09-05-2019,UPL,EQ,961.65,961.6,961.6,942.8,950,948.9,949.45,1869690,1.77518E+14,50682,1042589,0.5576
10-05-2019,UPL,EQ,948.9,951,962.95,947,955.5,959,957.47,876783,8.39496E+13,20905,288915,0.3295
13-05-2019,UPL,EQ,959,955,961.6,948,953.2,953.15,954.38,860014,8.2078E+13,21382,377308,0.4387
14-05-2019,UPL,EQ,953.15,953.2,958.05,938.7,955.1,955.1,949.27,1159391,1.10057E+14,36907,343933,0.2966
15-05-2019,UPL,EQ,955.1,955,977.9,954.9,970,969.5,970.48,2328984,2.26023E+14,74425,717544,0.3081
16-05-2019,UPL,EQ,969.5,969.5,982.95,957.15,971,970.85,970.12,2322742,2.25334E+14,58145,1119567,0.482
17-05-2019,UPL,EQ,970.85,970.85,992.95,958.35,972,970.65,975.66,4507521,4.39779E+14,84519,1643640,0.3646
20-05-2019,UPL,EQ,970.65,980.35,1023,965.35,1023,1018.85,995.26,2757852,2.74479E+14,54354,884971,0.3209
21-05-2019,UPL,EQ,1018.85,1018,1043.6,996.8,999,999.85,1019.86,2636501,2.68886E+14,67505,1254829,0.4759
22-05-2019,UPL,EQ,999.85,1000,1018.95,991.35,1012,1014.65,1011.58,1605787,1.62438E+14,40114,746637,0.465
23-05-2019,UPL,EQ,1014.65,1025,1036.7,1005.25,1012,1012.2,1016.57,1177490,1.197E+14,32502,555741,0.472
24-05-2019,UPL,EQ,1012.2,1015,1024.4,1012.45,1023.75,1020.85,1019.36,1140646,1.16273E+14,32769,703038,0.6164
27-05-2019,UPL,EQ,1020.85,1025,1043.75,1017.25,1027.5,1024.45,1031.96,1175219,1.21278E+14,31519,321927,0.2739
28-05-2019,UPL,EQ,1024.45,1023,1040,1011.9,1014,1015.55,1021.55,2088317,2.13331E+14,75201,1230836,0.5894
29-05-2019,UPL,EQ,1015.55,1014,1014,991.5,995,997,996.5,1643240,1.63748E+14,37106,799699,0.4867
30-05-2019,UPL,EQ,997,992.3,1013.8,987.2,1003.15,1005.85,1007.05,2430852,2.44799E+14,41133,1535993,0.6319
31-05-2019,UPL,EQ,1005.85,1006,1016.45,992.5,995,998.95,1000.95,1586324,1.58783E+14,47327,921603,0.581
03-06-2019,UPL,EQ,998.95,1005,1010.85,993.6,1006.05,1007.1,1002.89,1116588,1.11982E+14,38113,680261,0.6092
04-06-2019,UPL,EQ,1007.1,1005.6,1022.85,1001.75,1011,1010.95,1011.29,1137729,1.15058E+14,49034,689182,0.6058
