Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
15-12-2020,HDFCBANK,EQ,1372.15,1380.8,1394.95,1366,1392.5,1391.3,1380.9,10780718,1.48871E+15,213331,6133592,0.5689
16-12-2020,HDFCBANK,EQ,1391.3,1404,1416.8,1394.5,1407.85,1410.7,1405.85,8416046,1.18317E+15,207995,3610360,0.429
17-12-2020,HDFCBANK,EQ,1410.7,1418.6,1445,1404.5,1440,1441.8,1429.35,10962239,1.56689E+15,227695,6194289,0.5651
18-12-2020,HDFCBANK,EQ,1441.8,1435,1439.7,1406.3,1408.95,1411.35,1416.04,11497959,1.62815E+15,204985,6354330,0.5526
21-12-2020,HDFCBANK,EQ,1411.35,1417.5,1423.85,1366.7,1369.05,1372.65,1402.25,11880912,1.66601E+15,245182,5752935,0.4842
22-12-2020,HDFCBANK,EQ,1372.65,1384.8,1384.8,1345,1373,1373.1,1365.22,11425779,1.55987E+15,321428,4526049,0.3961
23-12-2020,HDFCBANK,EQ,1373.1,1367.5,1380.95,1361.05,1378,1375.65,1371.48,7733697,1.06066E+15,209433,3826850,0.4948
24-12-2020,HDFCBANK,EQ,1375.65,1389.4,1404,1377,1395.9,1397.1,1393.22,7476094,1.04158E+15,207764,3493062,0.4672
28-12-2020,HDFCBANK,EQ,1397.1,1405,1421,1404,1415.8,1412.85,1414.43,5849597,8.27386E+14,222546,3298640,0.5639
29-12-2020,HDFCBANK,EQ,1412.85,1421.05,1434.75,1420,1427.95,1427.2,1428.05,7247673,1.035E+15,164187,3741168,0.5162
30-12-2020,HDFCBANK,EQ,1427.2,1439.9,1439.9,1413,1432.05,1432.5,1427.25,8108363,1.15727E+15,137892,3247668,0.4005
31-12-2020,HDFCBANK,EQ,1432.5,1435,1444,1425.05,1438.45,1436.3,1436.4,11072875,1.5905E+15,207512,6344868,0.573
01-01-2021,HDFCBANK,EQ,1436.3,1440,1443,1420.6,1423.45,1425.05,1433.57,4405469,6.31553E+14,85415,1426213,0.3237
04-01-2021,HDFCBANK,EQ,1425.05,1438,1438,1399,1422.25,1416,1417.2,7870096,1.11535E+15,177576,3758410,0.4776
05-01-2021,HDFCBANK,EQ,1416,1419.2,1430.75,1409,1425.85,1426.7,1419.93,7193412,1.02142E+15,186611,3041961,0.4229
06-01-2021,HDFCBANK,EQ,1426.7,1435,1440,1413.1,1419.8,1420.55,1423.55,11067025,1.57545E+15,151854,4458054,0.4028
07-01-2021,HDFCBANK,EQ,1420.55,1432.5,1432.6,1412.55,1416.9,1416.25,1422.34,9947421,1.41486E+15,127305,4519188,0.4543
08-01-2021,HDFCBANK,EQ,1416.25,1432,1442,1423.1,1433,1431.65,1432.81,6884382,9.864E+14,162375,3373763,0.4901
11-01-2021,HDFCBANK,EQ,1431.65,1450,1464.9,1436.3,1452.6,1451.45,1452.8,8665696,1.25895E+15,213318,3343315,0.3858
12-01-2021,HDFCBANK,EQ,1451.45,1452.45,1487.7,1449.1,1480.55,1481,1469.44,10194078,1.49796E+15,226594,4655926,0.4567
13-01-2021,HDFCBANK,EQ,1481,1492.9,1496.9,1462.1,1473.65,1470.65,1476.17,8467325,1.24992E+15,179332,3842475,0.4538
14-01-2021,HDFCBANK,EQ,1470.65,1471.15,1488,1456,1474,1468.75,1468.8,6148583,9.03106E+14,187531,2684066,0.4365
15-01-2021,HDFCBANK,EQ,1468.75,1469.1,1471.65,1445,1467,1466.65,1458.15,7082618,1.03275E+15,168203,2773489,0.3916
18-01-2021,HDFCBANK,EQ,1466.65,1469.9,1502.85,1467,1480,1483.1,1488.94,21412816,3.18825E+15,483314,8069668,0.3769
19-01-2021,HDFCBANK,EQ,1483.1,1491.8,1511.65,1467,1501.85,1503.85,1490.12,8680127,1.29344E+15,197402,3275007,0.3773
20-01-2021,HDFCBANK,EQ,1503.85,1501,1501,1486,1490,1492,1493.75,6673026,9.96784E+14,137443,2954825,0.4428
21-01-2021,HDFCBANK,EQ,1492,1492,1494.35,1468.15,1476,1474.8,1479.22,13166527,1.94761E+15,262288,7307429,0.555
22-01-2021,HDFCBANK,EQ,1474.8,1467.9,1467.9,1440.15,1444.35,1443.55,1454.4,7696182,1.11934E+15,222926,3575009,0.4645
25-01-2021,HDFCBANK,EQ,1443.55,1465.1,1481,1455.15,1467,1462.85,1465.91,10172359,1.49118E+15,231078,5723754,0.5627
27-01-2021,HDFCBANK,EQ,1462.85,1468,1471.9,1406.15,1411.25,1409.6,1437.02,11778138,1.69254E+15,308009,6565369,0.5574
28-01-2021,HDFCBANK,EQ,1409.6,1389.9,1401.3,1342,1372,1371.45,1364.16,21352223,2.91279E+15,452148,10585667,0.4958
29-01-2021,HDFCBANK,EQ,1371.45,1391.35,1408.75,1364.5,1391,1390.5,1388.21,14352251,1.99239E+15,358077,6859254,0.4779
01-02-2021,HDFCBANK,EQ,1390.5,1410.25,1482.5,1401,1480,1476.75,1439.43,13185272,1.89792E+15,301952,6454236,0.4895
02-02-2021,HDFCBANK,EQ,1476.75,1501,1578.5,1497.4,1560.5,1560.55,1556.51,21210103,3.30138E+15,416712,10262616,0.4839
03-02-2021,HDFCBANK,EQ,1560.55,1579,1581.7,1542,1571,1574.8,1565.97,10118627,1.58455E+15,316129,4768384,0.4712
04-02-2021,HDFCBANK,EQ,1574.8,1566,1588,1543.45,1574,1579.1,1568.3,12242342,1.91997E+15,307724,5702305,0.4658
05-02-2021,HDFCBANK,EQ,1579.1,1548,1618.25,1548,1597.2,1597.6,1595.45,13527358,2.15822E+15,274934,5044918,0.3729
08-02-2021,HDFCBANK,EQ,1597.6,1620,1631.65,1595.7,1609,1605.25,1614.56,8723790,1.40851E+15,228373,3412505,0.3912
09-02-2021,HDFCBANK,EQ,1605.25,1610,1628,1586.7,1609.95,1611.85,1611.29,9210683,1.48411E+15,198426,3770007,0.4093
10-02-2021,HDFCBANK,EQ,1611.85,1608.35,1614.85,1567,1592.5,1581.75,1592.85,9894003,1.57597E+15,229610,4736412,0.4787
11-02-2021,HDFCBANK,EQ,1581.75,1582,1597.8,1564.2,1576,1572.35,1577.79,6824309,1.07673E+15,192335,2807165,0.4113
12-02-2021,HDFCBANK,EQ,1572.35,1573.9,1592.5,1573,1589.55,1581.95,1584.36,4955053,7.85057E+14,164667,1476085,0.2979
15-02-2021,HDFCBANK,EQ,1581.95,1600.1,1625,1596.7,1624.95,1616.6,1608.22,5177622,8.32678E+14,148039,1992888,0.3849
16-02-2021,HDFCBANK,EQ,1616.6,1621.2,1641,1608.45,1625.5,1626.65,1625.28,6948679,1.12935E+15,180673,1990683,0.2865
17-02-2021,HDFCBANK,EQ,1626.65,1620,1621.8,1583,1586.2,1586.5,1602.21,6397213,1.02497E+15,154614,2731632,0.427
18-02-2021,HDFCBANK,EQ,1586.5,1605.95,1605.95,1548,1559,1554.3,1570.9,7360280,1.15623E+15,260135,2557293,0.3474
19-02-2021,HDFCBANK,EQ,1554.3,1545,1564.2,1533,1543.9,1539.1,1547.93,8569754,1.32654E+15,248392,3611013,0.4214
22-02-2021,HDFCBANK,EQ,1539.1,1545.05,1573.9,1539.45,1542,1548,1557.44,14725919,2.29347E+15,299769,7734714,0.5252
23-02-2021,HDFCBANK,EQ,1548,1553.75,1557.7,1522.65,1530,1529.15,1537.17,9119953,1.4019E+15,230064,3676937,0.4032
24-02-2021,HDFCBANK,EQ,1529.15,1526.5,1613.95,1516.25,1612,1606.45,1561.95,7157166,1.11791E+15,144539,3318706,0.4637
25-02-2021,HDFCBANK,EQ,1606.45,1609.75,1636.25,1602,1605.4,1606.4,1620.67,10054785,1.62955E+15,231264,4200723,0.4178
26-02-2021,HDFCBANK,EQ,1606.4,1587.05,1588.9,1521,1537.45,1534.4,1543.86,13956423,2.15467E+15,397166,5926438,0.4246
01-03-2021,HDFCBANK,EQ,1534.4,1564,1572.55,1540.7,1560.35,1558.9,1559.43,6768009,1.05542E+15,180747,2759822,0.4078
02-03-2021,HDFCBANK,EQ,1558.9,1575.7,1587.5,1551,1573,1568.2,1569.86,8055019,1.26453E+15,188996,3535705,0.4389
03-03-2021,HDFCBANK,EQ,1568.2,1584,1596,1565,1587,1586.85,1579.75,5611205,8.86431E+14,190986,2757159,0.4914
04-03-2021,HDFCBANK,EQ,1586.85,1548.55,1571,1539.1,1553,1552.05,1552.34,8145719,1.2645E+15,220611,3023464,0.3712
05-03-2021,HDFCBANK,EQ,1552.05,1531,1545.6,1521.1,1533.9,1530,1532.82,8722911,1.33706E+15,236265,3732717,0.4279
08-03-2021,HDFCBANK,EQ,1530,1542,1555,1512.5,1522,1519.5,1530.38,7558525,1.15674E+15,202940,2679701,0.3545
09-03-2021,HDFCBANK,EQ,1519.5,1545,1565.7,1538.25,1563.95,1562.5,1556.52,7533348,1.17258E+15,190281,2958230,0.3927
10-03-2021,HDFCBANK,EQ,1562.5,1572,1575,1552.15,1556.5,1555.75,1559.83,5527508,8.62197E+14,170939,2731601,0.4942
12-03-2021,HDFCBANK,EQ,1555.75,1600,1600,1535.05,1548,1551.95,1569.97,7815602,1.22703E+15,236912,3634899,0.4651
15-03-2021,HDFCBANK,EQ,1551.95,1548.4,1548.4,1515.3,1530.35,1528.65,1525.05,6115242,9.32604E+14,169992,2659080,0.4348
16-03-2021,HDFCBANK,EQ,1528.65,1530.9,1540.4,1510,1516,1512.15,1523.05,6861183,1.04499E+15,206602,3106338,0.4527
17-03-2021,HDFCBANK,EQ,1512.15,1524.25,1539,1490.2,1492.2,1495.35,1514.12,10532214,1.5947E+15,227416,5466535,0.519
18-03-2021,HDFCBANK,EQ,1495.35,1511.75,1522.05,1481.15,1493.75,1491,1504.98,9032770,1.35941E+15,242311,4547536,0.5034
19-03-2021,HDFCBANK,EQ,1491,1485,1511.2,1474.05,1492,1497.5,1487.08,10617510,1.5789E+15,258063,5524716,0.5203
22-03-2021,HDFCBANK,EQ,1497.5,1494.9,1494.9,1460.4,1474,1469.15,1473.27,7007816,1.03244E+15,257662,3022866,0.4314
23-03-2021,HDFCBANK,EQ,1469.15,1470,1507.45,1469.1,1505.65,1500.15,1487.07,9880714,1.46933E+15,275690,4916573,0.4976
24-03-2021,HDFCBANK,EQ,1500.15,1490.9,1506.45,1471,1481.1,1478.8,1489.09,8184450,1.21874E+15,229246,4157014,0.5079
25-03-2021,HDFCBANK,EQ,1478.8,1490.2,1495.55,1450.25,1468,1463.35,1468.53,11982178,1.75962E+15,371490,6011732,0.5017
26-03-2021,HDFCBANK,EQ,1463.35,1494,1499,1474,1497.55,1491.3,1486.8,6010629,8.93658E+14,186603,2534369,0.4216
30-03-2021,HDFCBANK,EQ,1491.3,1506.65,1562.55,1501.55,1548.8,1553.7,1537.72,12804032,1.9689E+15,229161,7304263,0.5705
31-03-2021,HDFCBANK,EQ,1553.7,1548,1548,1488,1494.4,1493.65,1499.76,15387253,2.30772E+15,362409,7847100,0.51
01-04-2021,HDFCBANK,EQ,1493.65,1499.4,1499.4,1465,1492.5,1486.75,1480.53,17881881,2.64747E+15,338659,9572778,0.5353
05-04-2021,HDFCBANK,EQ,1486.75,1480,1485,1431,1450.2,1449.6,1451.04,8003293,1.16131E+15,238305,2874301,0.3591
06-04-2021,HDFCBANK,EQ,1449.6,1460,1462.65,1432.65,1442,1440.25,1444.46,7537867,1.08882E+15,215174,2499978,0.3317
07-04-2021,HDFCBANK,EQ,1440.25,1439.3,1456.7,1421.55,1447.25,1447.2,1445.04,12544090,1.81267E+15,208801,7434774,0.5927
08-04-2021,HDFCBANK,EQ,1447.2,1453,1460.9,1430.5,1434,1432.8,1445.54,8806796,1.27305E+15,223974,4639816,0.5268
09-04-2021,HDFCBANK,EQ,1432.8,1426,1432.8,1415.1,1423.5,1421.75,1422.88,14078908,2.00326E+15,214798,6946513,0.4934
12-04-2021,HDFCBANK,EQ,1421.75,1393,1399,1353,1375.2,1367.05,1374.47,11274564,1.54966E+15,406501,5626304,0.499
13-04-2021,HDFCBANK,EQ,1367.05,1368,1406.45,1361,1401,1400.35,1383.23,9300341,1.28645E+15,189809,4769084,0.5128
15-04-2021,HDFCBANK,EQ,1400.35,1405,1436.7,1391,1434.25,1430.1,1410.25,17222492,2.4288E+15,317928,9464480,0.5495
16-04-2021,HDFCBANK,EQ,1430.1,1434.95,1445,1423.5,1430.9,1428.65,1436.06,7803263,1.12059E+15,188460,3843600,0.4926
19-04-2021,HDFCBANK,EQ,1428.65,1390,1417.7,1372.3,1412.6,1412.4,1393.68,12034621,1.67724E+15,325777,5446700,0.4526
20-04-2021,HDFCBANK,EQ,1412.4,1425,1426.4,1383.95,1390.45,1391.4,1405.29,11593135,1.62917E+15,283993,6447436,0.5561
22-04-2021,HDFCBANK,EQ,1391.4,1380,1426.8,1371.05,1421,1422.5,1393.28,19242656,2.68103E+15,320987,9670836,0.5026
23-04-2021,HDFCBANK,EQ,1422.5,1409,1434.6,1400.2,1414.95,1414.15,1418.34,11356764,1.61078E+15,242760,5293080,0.4661
26-04-2021,HDFCBANK,EQ,1414.15,1413,1429,1402.75,1407.55,1404.8,1413.19,15085476,2.13186E+15,291268,9791881,0.6491
27-04-2021,HDFCBANK,EQ,1404.8,1407.25,1442,1404.8,1435.05,1438.7,1430.4,10296453,1.47281E+15,233200,5650216,0.5488
28-04-2021,HDFCBANK,EQ,1438.7,1436.25,1479,1431,1475,1476.8,1463.19,12051970,1.76344E+15,197146,7196647,0.5971
29-04-2021,HDFCBANK,EQ,1476.8,1486.2,1503.65,1461,1471.65,1472.5,1481.15,12039276,1.7832E+15,252296,4818551,0.4002
30-04-2021,HDFCBANK,EQ,1472.5,1445,1453.8,1407.5,1412.9,1412.3,1421.13,17616451,2.50353E+15,447876,8982938,0.5099
